episode,epsilon,score,average_score,total_reward,average_reward
207,0.3543053533848483,-0.42311760315260705,-0.3727644346867347,-209.0,-209.0
208,0.35253382661792404,-0.45264406537838364,-0.37314663387664687,-209.0,-209.0
209,0.3507711574848344,-0.4400321735431713,-0.3734651364464875,-209.0,-209.0
210,0.34901730169741024,-0.43801393590110516,-0.3737710549273151,-209.0,-209.0
211,0.3472722151889232,-0.42612494376277493,-0.3740180072331427,-209.0,-209.0
212,0.3455358541129786,-0.28999420519805535,-0.373623529289316,-209.0,-209.0
213,0.3438081748424137,-0.48637298649067734,-0.3741503959117523,-209.0,-209.0
214,0.3420891339682016,-0.3722737537562416,-0.37414166734358717,-209.0,-209.0
215,0.3403786882983606,-0.2517638155611979,-0.373575103214965,-209.0,-209.0
216,0.3386767948568688,-0.3603467199629558,-0.3735141429234811,-209.0,-209.0
217,0.33698341088258443,-0.44276989746366247,-0.3738318298709131,-209.0,-209.0
218,0.3352984938281715,-0.4353315888525533,-0.3741126506881809,-209.0,-209.0
219,0.33362200135903064,-0.29449155777843466,-0.3737507366295002,-209.0,-209.0
220,0.33195389135223546,-0.43624639581140556,-0.37403352241765364,-209.0,-209.0
221,0.3302941218954743,-0.514661753196649,-0.3746669829166581,-209.0,-209.0
222,0.32864265128599696,-0.4918462067096113,-0.37519245028792697,-209.0,-209.0
223,0.326999438029567,-0.5342357673406342,-0.37590246509619796,-209.0,-209.0
224,0.3253644408394192,-0.428251481857878,-0.37613512739291655,-209.0,-209.0
225,0.3237376186352221,-0.4165606727500397,-0.3763140014874171,-209.0,-209.0
226,0.322118930542046,-0.27696221222613077,-0.3758763284069709,-209.0,-209.0
227,0.32050833588933575,-0.45603908813282373,-0.37622791945840006,-209.0,-209.0
228,0.31890579420988907,-0.5163841500664219,-0.37683995539991977,-209.0,-209.0
229,0.3173112652388396,-0.4583482240521547,-0.37719433917666867,-209.0,-209.0
230,0.3157247089126454,-0.39872038279037875,-0.3772875255126587,-209.0,-209.0
231,0.3141460853680822,-0.49153967396701176,-0.37777999166978954,-209.0,-209.0
232,0.3125753549412418,-0.5028035380789231,-0.37831657341403474,-209.0,-209.0
