episode,epsilon,score,average_score,total_reward,average_reward
249,0.28704309604425327,-0.28961129734719604,-0.37267244256460413,-209.0,-209.0
250,0.285607880564032,-0.3002754967656453,-0.37238400851759634,-209.0,-209.0
251,0.28417984116121187,-0.2756337779504008,-0.37200007903121857,-209.0,-209.0
252,0.2827589419554058,-0.4154068861322653,-0.3721716474387326,-209.0,-209.0
253,0.28134514724562876,-0.16653784120368284,-0.37136206552442136,-209.0,-209.0
254,0.2799384215094006,-0.24714323550887946,-0.37087493285769374,-209.0,-209.0
255,0.27853872940185365,-0.3739358206396596,-0.37088688945059206,-209.0,-209.0
256,0.27714603575484437,-0.14051804219273548,-0.36999051261301286,-209.0,-209.0
257,0.2757603055760701,-0.37457755502810186,-0.37000829184717987,-209.0,-209.0
258,0.2743815040481898,-0.31789858181743935,-0.3698070960555593,-209.0,-209.0
259,0.2730095965279488,-0.26683974021837964,-0.3694110677638778,-209.0,-209.0
260,0.27164454854530906,-0.39142657860630437,-0.3694954183801323,-209.0,-209.0
261,0.2702863258025825,-0.18885226944776548,-0.3688059407124515,-209.0,-209.0
262,0.2689348941735696,-0.27716334161644557,-0.36845748976531834,-209.0,-209.0
263,0.26759021970270175,-0.3541193254917785,-0.3684031785370095,-209.0,-209.0
264,0.2662522686041882,-0.3933042376465099,-0.36849714479780005,-209.0,-209.0
265,0.2649210072611673,-0.3723705097662052,-0.36851170632023766,-209.0,-209.0
266,0.26359640222486147,-0.2879117981090525,-0.3682098340048399,-209.0,-209.0
267,0.26227842021373715,-0.2886550047027979,-0.36791298762684727,-209.0,-209.0
268,0.2609670281126685,-0.339783674429669,-0.3678084176893113,-209.0,-209.0
269,0.25966219297210513,-0.30712263011493107,-0.3675836555131099,-209.0,-209.0
270,0.2583638820072446,-0.4311505644787541,-0.3678182197528355,-209.0,-209.0
271,0.2570720625972084,-0.4383904474148222,-0.36807767647218104,-209.0,-209.0
272,0.25578670228422234,-0.3989271968838215,-0.36819067837845076,-209.0,-209.0
273,0.25450776877280124,-0.3541932723295323,-0.3681395929549146,-209.0,-209.0
274,0.2532352299289372,-0.511087772024561,-0.3686594045151679,-209.0,-209.0
275,0.2519690537792925,-0.29972589505321906,-0.36840964542291443,-209.0,-209.0
276,0.2507092085103961,-0.27681234915437836,-0.36807896926310024,-209.0,-209.0
277,0.2494556624678441,-0.4082273927188379,-0.36822338805250937,-209.0,-209.0
278,0.24820838415550486,-0.5037646967322653,-0.3687091991947307,-209.0,-209.0
279,0.24696734223472733,-0.07817089697893909,-0.3676715624011028,-209.0,-209.0
280,0.2457325055235537,-0.27514651216203523,-0.3673422917596827,-209.0,-209.0
281,0.24450384299593592,-0.2527978026187873,-0.3669361056279774,-209.0,-209.0
282,0.24328132378095624,-0.21047380641194918,-0.36638323531272643,-209.0,-209.0
283,0.24206491716205145,-0.32736569091016676,-0.3662458495929991,-209.0,-209.0
284,0.2408545925762412,-0.40001204857571276,-0.36636432748416653,-209.0,-209.0
285,0.23965031961336,-0.2196092221214403,-0.365851197745136,-209.0,-209.0
286,0.2384520680152932,-0.4297694783750949,-0.3660739095243345,-209.0,-209.0
287,0.23725980767521673,-0.32606681816593436,-0.3659349960126734,-209.0,-209.0
288,0.23607350863684065,-0.3639110045122226,-0.36592799258187597,-209.0,-209.0
289,0.23489314109365644,-0.2842746669955089,-0.36564642939019887,-209.0,-209.0
